tweet_id,customer_text,predicted_intent,confidence,baseline_intent,draft_reply,escalate,escalation_reason,actual_brand_reply,judge_groundedness,judge_helpfulness,judge_tone,judge_correctness,judge_overall,judge_justification
1857231,"Grabbed the new Photoshop (2018) - when I try to ""get more brushes"" I'm redirected to a default Adobe UK page. Any idea why?",how_to,0.8,bug_crash,"""Hi there! Sorry to hear that. Can you please DM us your Photoshop version number and the exact error message you're seeing? We'll do our best to help you get back to your brushes ^NR""",False,intent 'how_to' with confidence 0.80 is safe to auto-handle,"Hi Simon, Please restart Photoshop and your browser. It should take you to this page Thanks, ^AK",2,3,4,5,3,"The reply provides a clear next step, but lacks grounding in a similar past issue, and could be more concise."
720812,"hi, are you aware of this bug?",bug_crash,0.9,billing_dispute,"""Hi there, we're looping in an expert who can help you out here. They will reply as soon as they're available. ^AJ""",False,intent 'bug_crash' with confidence 0.90 is safe to auto-handle,"Hi Jim, we're looping in an expert who can help you out here. They will reply as soon as they're available. ^AJ",5,5,5,5,5,"The reply is a direct copy of the provided reference, lacking any originality or attempt to address the customer's specific issue."
1897249,"Also, cannot resize the layer panel to make the column skinnier fyi!",how_to,0.8,how_to,"""Hey! The layer panel is set to a default size in Ps. Could you share a screenshot with us? ^SC""",False,intent 'how_to' with confidence 0.80 is safe to auto-handle,"There is a a default size of every panel is Ps, and it cannot be resized beyond that. Could you share a screenshot with us? ^SC",4,4,5,5,4,"The reply accurately reflects the default size limitation in Photoshop, and the request for a screenshot is a standard next step for troubleshooting."
2449296,"Yea seems to be, I'm updated on both CC and OSX so not sure why still not working?",how_to,0.8,account_access,"""Looks like we've seen this before! Can you post on our forums &amp; send us the URL of your thread? We'll follow up on your thread &amp; help you troubleshoot further. [We'll get to the bottom of this! ^RK""",False,intent 'how_to' with confidence 0.80 is safe to auto-handle,Let's troubleshoot further on our forums. Can you post here &amp; send us the URL? [ We'll follow up on your thread. Thanks ^RK,4,5,5,5,5,"The reply closely matches the tone and language of a similar past AdobeCare reply, and provides a clear next step for the customer to troubleshoot further."
455917,Will do. I'll report back. Thx.,feedback_praise,1.0,how_to,"""Will do. I'll report back. Thx."" -> ""Give us a shout if you need anything else. ^Raj""",False,intent 'feedback_praise' with confidence 1.00 is safe to auto-handle,Give us a shout if you need anything else. 👍^Raj,5,5,5,5,5,"The reply is a direct copy of a similar past AdobeCare reply, maintaining the same tone and language, and provides a clear next step for the customer."
2775582,"Hi, I have a question about applying a redemption code - I currently am using a 3 month one, can I wait until that ends to apply the new one? I don't want to waste it obviously. Would the new one cancel the current one out or start when this one finishes?",how_to,0.9,how_to,"""Hi! We're looping back into this conversation. Can you please DM us your Adobe ID & the redemption code you're trying to apply? We'll help you figure it out! ^AJ""",False,intent 'how_to' with confidence 0.90 is safe to auto-handle,"Hi Liam, we're looping back into this conversation. Thanks! ^AJ",2,4,5,5,4,"The reply loops back into the conversation, but doesn't provide a clear explanation of how the redemption codes work, and instead asks for more information, which may not address the customer's concern directly."
7861,"Mmmk, Design Twitter. Can anyone explain why when I place my 1920x1080/72ppi image in my 1920x1080 doc, it isn’t the right size?",how_to,0.9,account_access,"""Hi there, what's the file type of the image you're trying to place? Have you tried re-saving the image? ^Wren""",False,intent 'how_to' with confidence 0.90 is safe to auto-handle,"Hi there, what's the file type of the image you're trying to place? Have you tried re-saving the image? ^Wren",5,5,5,5,5,"The reply is a verbatim copy of a past AdobeCare reply, lacking any additional context or helpful suggestions to resolve the customer's issue."
2328241,I am a very small but busy self employed graphic designer and I need to upgrade my creative suite software. Is my ONLY option to now pay monthly for the same software!? I can not afford an additional monthly outgoing whereas a one off purchase is doable,subscription_mgmt,0.9,account_access,"""Hi there! Sorry to say, but we have options beyond monthly payments. You can consider our Creative Cloud All Apps plan, which is a one-year prepaid option. Would you like me to share the link? ^AJ""",False,intent 'subscription_mgmt' with confidence 0.90 is safe to auto-handle,"Hi there, sorry to say but we have Creative Cloud All Apps and you can signup for one year (Prepaid) here Let us know if it helps. ^AJ",4,4,5,5,4,"The reply accurately reflects Adobe's options for Creative Cloud All Apps and provides a concrete next step, but lacks the specific link mentioned in the reference reply."
2013021,"Hey , I can't sign in to my account. I can't use Photoshop. Your support says try again in 24hrs. What! Not cool.",account_access,0.9,account_access,"""Hi there, sorry to hear you're having trouble signing in. Can you please DM us your Adobe ID (email) so we can look into this further? Thanks! ^ZA""",False,intent 'account_access' with confidence 0.90 is safe to auto-handle,"Hi Scott, would you mind private messaging us your Adobe ID (email) so we can look into this? Thanks! ^ZA",5,5,5,5,5,"The reply closely mirrors a similar past AdobeCare response, providing a clear and direct next step for the customer."
197155,Hi. I have huge problems with Photoshop in High Sierra. Please help.,how_to,0.8,bug_crash,"""Hi! Sorry to hear that Photoshop is causing issues on High Sierra. Have you tried restarting the app or checking the Adobe Support page for known issues? DM us your issue details so we can help you further""",False,intent 'how_to' with confidence 0.80 is safe to auto-handle,"Hi Harri, sorry about this! It is a known issue, please see here for more info and solution: Thanks ^NR",4,4,5,5,4,"The reply provides a helpful next step and acknowledges the customer's issue, while referencing a known issue and suggesting a solution, but lacks a direct link to the solution like the referenced AdobeCare reply."
1302707,Anyone else having issues opening Photoshop since updating? cc,bug_crash,0.8,bug_crash,"""@username Hi, we're looping our Ps expert for help. Can you DM us your CC plan details & Photoshop version number so we can assist you better? Thanks ^Raj""",True,message contains escalation keyword(s): ['sue'],"As you have an active subscription, please contact our support engineers via Thanks ^Raj",4,4,5,5,4,"The reply is grounded in a similar past issue, provides a clear next step, and maintains a warm tone, but lacks a direct reference to the customer's CC plan details and Photoshop version number, which could be improved for a more personalized solution."
1754297,"I've been trying to get into adobe sketch, but it doesn't let me zoom really close. That's great",how_to,0.8,account_access,"""Hi there! Sorry to hear you're having trouble zooming in Adobe Sketch. Would you mind DMing us more details about your issue, like the exact error message you're seeing? We'd be happy to help you get back to creating! ^RB""",False,intent 'how_to' with confidence 0.80 is safe to auto-handle,Let us know if you need any help! ^RB,4,5,5,5,5,"The reply provides a clear next step and a warm tone, while accurately reflecting AdobeCare's typical approach to similar issues."
1064803,At wits end. Paying monthly with no option to own the software and TONS of crashing. Looking into other options at this point.,billing_dispute,0.9,account_access,"""Sorry to hear that! Can you DM us with your Adobe account details & the specific error messages you're seeing when crashing? We'll do our best to help you troubleshoot & resolve the issue. ^SV""",False,intent 'billing_dispute' with confidence 0.90 is safe to auto-handle,Which apps are crashing for you? Are you receiving any errors? Which OS are you using? ^SV,4,4,5,5,4,"The reply provides a clear next step and matches the tone and style of AdobeCare's previous support tweets, but lacks the specific request for OS information, which is present in the referenced past reply."
